{'txHash': '73a0c5e1abac7cdc8c137e955d20bd70183d61217d711196861f375b41d6e45e', 'function': 'set_round', 'fee': '1067320000000000', 'gasUsed': 100000000, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6945, 'timestamp': 1718113478, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '8c9294ed6d34e23181931583f89ed61e52edf9bb65ea7e9e9aaa93d85c58f795', 'function': 'upgradeContract', 'fee': '58150510450000000', 'gasUsed': 64190545, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6948, 'timestamp': 1718173106, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '094d811f8fd93a126f3f64a334a5ad74eb17d5532811621a3c6c8ea1f130fdc6', 'function': 'set_round', 'fee': '1067320000000000', 'gasUsed': 100000000, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6949, 'timestamp': 1718173664, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'e96892d21d535ac39184b5f5fcb63016bcbe1fecc6c8ebf78b0317ab823383e2', 'function': 'evaluate_file', 'fee': '1214335000000000', 'gasUsed': 100000000, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6950, 'timestamp': 1718173796, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '34bbc9503506db27fbd5dd9b0311f7e8ecc628f575c2347ff608886bc8b364ac', 'function': 'upload_candidate_model_file', 'fee': '1242550000000000', 'gasUsed': 100000000, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6951, 'timestamp': 1718173880, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'a80551835ff0ed6a1b6c7f71d2237b404a17197bb1accb6e8946166a5fe0eddf', 'function': 'evaluate_file', 'fee': '1214335000000000', 'gasUsed': 100000000, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6952, 'timestamp': 1718173892, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'b61c17ec3352e41287b23c58946c56138b15250930e7536f8ad6e0a94e64906d', 'function': 'clear_all_round_files', 'fee': '1085140000000000', 'gasUsed': 100000000, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6953, 'timestamp': 1718173946, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '1e42c4529226fa94f81b9ad3c012aaabe3afd67cb63fd62fe76e6da0779db4ee', 'function': 'set_round', 'fee': '1067320000000000', 'gasUsed': 100000000, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6954, 'timestamp': 1718173982, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'e121618bb05e37b531c6f20046c13b7ab1e93fe5eb33b017e5062434646044fb', 'function': 'upgradeContract', 'fee': '58150510450000000', 'gasUsed': 64190545, 'gasLimit': 100000000, 'gasPrice': 1000000000, 'nonce': 6955, 'timestamp': 1718174162, 'sender': 'erd1dwlm0pazs43q0sad8h3r7ueehlzjmhyyq9spryaxruhvfgwych8qgydtwz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '987966f467465148e0da56d06b9a53931e18f898d9b8175cd6e80b60e576192f', 'function': 'set_stage', 'fee': '667320000000000', 'gasUsed': 60000000, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 1592, 'timestamp': 1718195912, 'sender': 'erd1rxufcd8sn9t2k5cavngu60qeeytkuxymajdarnyq5f8enh850wpq8at8xu', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '64c3e48fdd9b8b5e68834fd38d8e42e64b0cc21d8b06be2cf3e3eff5eacf62e2', 'function': 'upload_footprint_model_file', 'fee': '322033450000000', 'gasUsed': 8542345, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 447, 'timestamp': 1718196080, 'sender': 'erd100swfm9cts2p3zsmsdrpkf4v06vwfhm7ru808s2mzkdgaatq9drqhhequu', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'c4876c1878c79677166b74eb485f8b15cd64aed49c43acd6b7174d0e5fb0e872', 'function': 'upload_candidate_model_file', 'fee': '321512290000000', 'gasUsed': 8490229, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 448, 'timestamp': 1718196080, 'sender': 'erd100swfm9cts2p3zsmsdrpkf4v06vwfhm7ru808s2mzkdgaatq9drqhhequu', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'ff7bd8bd55255d2feb1fc916db90f4b40f10897e3aaebf082785ee33185f1a09', 'function': 'upload_footprint_model_file', 'fee': '321243400000000', 'gasUsed': 8463340, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 447, 'timestamp': 1718196098, 'sender': 'erd1sy3f5pll8urwv56l9yd6xeg83a2q9cdgnwx8ldxnt3nkawgn6jkq992wxn', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'c286dc4e47ef1d6bd752f13fee9985364a46b3d5366536046a40c3f8b34d2b12', 'function': 'upload_footprint_model_file', 'fee': '322302340000000', 'gasUsed': 8569234, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 445, 'timestamp': 1718196104, 'sender': 'erd107kyce4264dsg3tfgqx33pwp5ypawvrrw6q6f6e0lthcnsgqdvts7dk0nz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '798d49b63bcdaa11e6929fa7dc9d1427f33dc39c91f61d07ecafd35d6e8edafb', 'function': 'upload_footprint_model_file', 'fee': '322302340000000', 'gasUsed': 8569234, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 445, 'timestamp': 1718196104, 'sender': 'erd1cp9d553jtkckz567kwfkqhnpykxmuzr844lj64zrehfckgg2z27qrcxs4e', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '827556db555bae7b17067a44615ab6a40e046e74fbcd6e9a6868f0163c22ad93', 'function': 'upload_candidate_model_file', 'fee': '323304710000000', 'gasUsed': 8669471, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 446, 'timestamp': 1718196104, 'sender': 'erd107kyce4264dsg3tfgqx33pwp5ypawvrrw6q6f6e0lthcnsgqdvts7dk0nz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'dc034458eec43255553712911aefdf6cc144febaf888d5360fa1e1976a94dc41', 'function': 'upload_candidate_model_file', 'fee': '322571230000000', 'gasUsed': 8596123, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 446, 'timestamp': 1718196104, 'sender': 'erd1cp9d553jtkckz567kwfkqhnpykxmuzr844lj64zrehfckgg2z27qrcxs4e', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '1b4d34d44b59e21458f14d10270994efce2402233855684728298d270b296fbc', 'function': 'upload_footprint_model_file', 'fee': '321243400000000', 'gasUsed': 8463340, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 447, 'timestamp': 1718196104, 'sender': 'erd18x0ktspqhtvjyfkjecdkmngjxq5dc4zssrgk3c2nl963kqtjprvslcdksz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': 'e3421d1ae631286f62e5eb79a738687aa210372a7eb898e3bf3e0b00d8de1420', 'function': 'upload_footprint_model_file', 'fee': '322302340000000', 'gasUsed': 8569234, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 447, 'timestamp': 1718196104, 'sender': 'erd1tflykelvzt257qgmrtwjferetetnst00t54sra35jzl30dxyqwyq33vdhz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '6736468b3e9768c41bcc1c553179ef253cb1ddc42ec59a1e6dae7b8e8696a75c', 'function': 'upload_footprint_model_file', 'fee': '322302340000000', 'gasUsed': 8569234, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 447, 'timestamp': 1718196104, 'sender': 'erd16qmq6lums7pwtcqtgep86netzm0r9jtgrspgphx5w7uh5f86n92se7pz5c', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '71da7fdd2c8dbe8c34c37cbbb85d2fea4a471ffe82907ab58d82f69776643460', 'function': 'upload_footprint_model_file', 'fee': '322302340000000', 'gasUsed': 8569234, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 447, 'timestamp': 1718196104, 'sender': 'erd1de3aqyzmht2hczspcge4u53jty6zyr7vqupxytpamf7pp7n4qa6qszsg4l', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '474af3a0fdd036dd771879ff2c7ab6909bdbdf1019a00fef95ed246b3d86ed6d', 'function': 'upload_candidate_model_file', 'fee': '322204490000000', 'gasUsed': 8559449, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 448, 'timestamp': 1718196104, 'sender': 'erd18x0ktspqhtvjyfkjecdkmngjxq5dc4zssrgk3c2nl963kqtjprvslcdksz', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '00d2ec93867df13b666c1b7e5233539a322bead3cb0a790e0cd1cbf9fd41980a', 'function': 'upload_candidate_model_file', 'fee': '322571230000000', 'gasUsed': 8596123, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 448, 'timestamp': 1718196104, 'sender': 'erd1de3aqyzmht2hczspcge4u53jty6zyr7vqupxytpamf7pp7n4qa6qszsg4l', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
{'txHash': '3e88d3d8bd7c1c1e54f27a8110677f11801fcf70fb8961ed8c57e536f9518db4', 'function': 'upload_candidate_model_file', 'fee': '321512290000000', 'gasUsed': 8490229, 'gasLimit': 60000000, 'gasPrice': 1000000000, 'nonce': 448, 'timestamp': 1718196104, 'sender': 'erd16qmq6lums7pwtcqtgep86netzm0r9jtgrspgphx5w7uh5f86n92se7pz5c', 'receiver': 'erd1qqqqqqqqqqqqqpgq79af8p2pk7ha2p4tkccznut78gdh4ezgch8qpczmcf'}
